"national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue.Yes","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk.Yes","oe_constraint.Yes","ppap_risk.Yes","stop_auto_buy.Yes","rev_stop.Yes","went_on_backorder.Yes"
0,2,0,11,20,21,0,0,0,0,0,0,0,0.8,0.82,0,0,0,1,1,0,1
11,2,0,0,0,0,0,0,0,0,0,0,0,0.17,0.33,0,1,0,0,1,0,0
146,4,0,15,15,15,85,85,85,85,0,0,0,0.79,0.66,0,0,0,0,1,0,1
49,12,0,0,0,0,0,1,1,1,0,0,0,0.74,0.74,0,0,0,0,1,0,0
289,8,2,200,400,600,31,167,407,633,57,0,0,0.91,0.85,0,0,0,0,1,0,0
-4,8,0,7,9,10,10,12,15,15,1,0,0,0.37,0.38,4,0,0,0,1,0,1
3525,4,1755,3175,6370,8800,899,2706,5314,7442,590,0,0,0.73,0.78,0,0,0,0,1,0,0
0,8,0,2,3,5,0,1,3,3,1,0,0,0.37,0.38,0,0,0,0,1,0,1
2,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
5,2,0,5,5,5,0,0,0,0,1,0,0,0.96,0.96,0,1,0,0,1,0,0
100,4,0,566,806,1046,131,316,628,945,268,0,0,0.78,0.78,0,0,0,0,1,0,1
3,12,0,0,0,0,0,0,0,0,0,0,0,0.76,0.78,0,1,0,0,1,0,0
2,2,0,4,4,4,6,8,10,10,0,0,0,0.5,0.4,0,1,0,0,1,0,1
0,8,0,212,212,212,0,5,10,15,0,0,0,0.51,0.53,0,1,0,0,1,0,1
-21,8,0,173,341,552,65,207,414,549,40,0,75,0.09,0.17,21,0,0,0,1,0,1
0,9,0,4,4,5,0,0,3,4,0,0,0,0.68,0.66,0,0,0,1,1,0,1
1,8,0,3,5,8,3,4,5,11,0,0,0,0.99,0.99,0,0,0,0,1,0,1
2,2,0,6,12,18,3,7,12,19,1,0,0,0.91,0.93,0,0,0,0,1,0,1
21,2,0,0,0,5,6,13,17,18,0,0,0,0.45,0.45,0,1,0,1,1,0,1
18,8,4,20,52,76,6,22,47,85,0,0,0,0.66,0.69,0,0,0,0,1,0,0
0,12,0,24,48,60,3,16,36,50,0,0,0,0.78,0.78,0,0,0,0,1,0,1
283,4,0,6,42,66,0,24,111,266,3,0,0,0.73,0.78,0,0,0,0,1,0,0
12,4,0,0,4,4,2,4,7,8,3,0,0,0.96,0.85,0,0,0,0,1,0,1
111,8,39,152,234,316,33,97,208,347,48,0,0,0.75,0.84,0,0,0,0,1,0,0
32,8,18,27,62,82,7,28,63,95,14,0,0,0.99,0.99,0,0,0,0,1,0,0
0,2,0,14,20,26,1,5,14,24,2,0,0,0,0,0,0,0,0,1,0,1
-44,8,41,1744,2800,4488,450,1687,3007,3906,448,0,88,0.93,0.94,46,0,0,0,1,0,1
0,15,0,0,0,0,0,0,0,0,0,0,0,0.78,0.74,0,0,0,1,1,0,0
2,8,0,2,4,7,2,4,5,5,0,0,0,0.97,0.98,0,0,0,0,1,0,1
8,14,4,28,64,96,15,43,64,91,14,0,0,0.68,0.69,0,0,0,0,1,0,1
0,8,0,3,5,6,1,4,4,5,0,0,0,0.86,0.88,0,0,0,0,1,0,1
-112,12,3,457,628,801,92,219,403,625,104,1,14,0.23,0.43,115,0,0,1,1,0,1
493,8,13,405,729,972,163,472,900,1352,97,0,0,0.7,0.64,0,0,0,1,1,0,0
0,8,0,8,11,15,4,8,9,17,0,0,0,0.84,0.92,0,0,0,0,1,0,1
0,8,0,7,10,12,0,0,2,16,2,0,0,0.66,0.69,0,0,0,1,1,0,1
236,8,71,938,1378,1698,278,770,1403,2265,387,0,60,0.61,0.57,0,0,0,1,1,0,1
4,12,0,18,36,36,23,32,44,63,3,0,0,0.73,0.68,0,0,0,0,1,0,1
25,8,0,306,450,570,65,164,375,596,87,0,0,0.7,0.73,2,0,0,0,1,0,1
8,2,0,0,0,0,0,0,0,2,0,0,0,0.99,0.96,0,0,0,0,1,0,0
0,8,0,6,6,12,1,3,4,4,0,0,0,0.99,0.99,0,0,0,0,1,0,1
-2,2,0,20,30,40,15,26,40,44,0,0,0,1,0.94,2,0,0,0,1,0,1
29,9,0,0,0,0,0,0,0,0,2,0,0,0.96,0.96,0,0,0,0,1,0,0
9,4,2,6,6,6,0,0,0,0,1,0,0,0.24,0.14,0,1,0,0,1,0,0
0,2,0,10,10,10,0,0,0,0,0,0,0,0.51,0.53,0,0,0,1,1,0,1
91,3,0,0,0,0,0,3,3,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
37,14,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
6,2,0,0,10,10,1,6,8,9,1,0,0,1,0.83,0,0,0,0,1,0,0
6,8,0,0,0,8,2,3,5,6,2,0,0,0.95,0.97,0,0,0,0,1,0,0
24,13,19,10,10,19,4,23,49,93,4,0,0,0.79,0.75,0,0,0,0,1,0,0
46,12,0,0,0,0,7,11,18,37,4,0,0,0.98,0.95,0,0,0,0,1,0,0
6,12,0,11,11,17,0,10,13,30,0,0,0,0.08,0.12,0,0,0,0,1,0,1
-5,8,0,16,16,19,3,12,16,17,0,0,0,0.62,0.62,5,0,0,0,1,0,1
5,8,0,9,27,45,7,17,28,43,0,0,0,0.99,0.99,0,0,0,1,1,0,1
199,8,9,200,400,600,99,183,453,596,71,0,0,0.85,0.9,1,0,0,0,1,0,0
1034,8,665,282,282,282,155,598,1459,2423,82,0,20,0,0,0,0,0,0,1,0,0
0,8,0,2,3,4,1,2,2,4,0,0,0,0.8,0.82,0,0,0,0,1,0,1
4,12,0,0,0,0,0,0,0,0,0,0,0,0.89,0.78,0,0,0,0,1,0,0
2,8,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
4,8,0,20,20,20,1,4,6,15,1,0,0,0.84,0.83,0,0,0,0,1,0,1
568,8,396,1662,3390,4722,617,1862,4030,6542,356,0,0,0.92,0.8,0,0,0,1,1,0,0
15,16,0,0,0,0,1,2,3,8,0,0,0,0.62,0.62,0,0,0,0,1,0,0
21,2,0,0,60,60,2,10,24,35,0,0,0,0.97,0.97,0,0,0,1,1,0,1
-17,12,30,256,408,544,86,189,312,447,46,0,0,0.56,0.47,25,0,0,0,1,0,1
1,9,0,16,31,49,5,9,13,16,0,0,0,0.68,0.66,0,0,0,0,1,0,1
0,9,0,5,7,7,0,0,0,0,0,0,1,0.68,0.66,0,1,0,0,1,0,1
34,2,0,331,499,643,60,141,247,320,73,0,28,0.27,0.39,0,1,0,0,1,0,1
4,8,0,0,0,0,0,0,0,0,1,0,0,0.97,0.97,0,0,0,0,1,0,0
11,8,8,10,19,28,5,14,30,39,0,0,0,0.98,0.99,0,0,0,0,1,0,1
2,2,0,150,240,330,31,104,179,243,0,0,0,0.88,0.92,0,0,0,0,1,0,1
0,2,0,5,5,5,0,0,0,1,1,0,0,0.69,0.71,0,1,0,1,1,0,1
92,4,0,0,0,22,108,311,626,859,0,0,0,0.73,0.78,0,0,0,0,1,0,0
36,8,6,8,29,42,6,40,68,136,0,0,0,0.71,0.75,0,0,0,0,1,0,0
1300,8,0,2100,3150,5250,390,1865,3001,4245,452,0,0,0.95,0.94,0,0,0,0,1,0,0
28790,8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.67,0,0,0,0,1,0,0
26,8,0,0,0,0,0,1,3,3,1,0,0,0.89,0.94,0,0,0,0,1,0,0
0,8,0,3,4,6,0,3,3,4,0,0,0,0.83,0.91,0,0,0,0,1,0,1
14,8,0,15,27,45,10,23,37,57,13,0,0,0,0.05,0,0,0,0,1,0,0
0,8,0,15,28,39,3,13,17,31,0,0,0,0.37,0.54,0,0,0,0,1,0,1
0,12,0,500,500,500,6,31,39,60,0,0,0,0.95,0.86,0,0,0,0,1,0,1
4,12,0,20,41,58,8,11,24,35,0,0,0,0.66,0.69,0,0,0,0,1,0,1
12,8,0,0,0,0,1,11,20,33,0,0,0,0.85,0.74,0,0,0,0,1,0,1
0,9,0,3,3,3,1,1,1,1,0,0,0,0.87,0.72,0,0,0,1,1,0,1
0,12,0,2,4,5,0,1,2,3,0,0,0,0.63,0.72,0,0,0,1,1,0,1
-34,12,0,1320,1800,2160,218,584,1004,1485,330,0,120,0.78,0.78,54,0,0,0,1,0,1
-2,8,0,11,11,11,0,7,12,13,0,0,0,0.5,0.4,2,0,0,0,1,0,1
2,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
0,8,0,5,8,10,1,5,6,10,0,0,0,0.42,0.36,0,0,0,0,1,0,1
1,10,0,0,0,0,1,1,1,1,0,0,0,0.89,0.9,0,0,0,0,1,0,0
4,8,1,0,0,0,0,0,0,0,1,0,0,0.13,0.09,0,0,0,0,1,0,0
5,2,0,0,0,0,1,2,2,2,0,0,0,1,0.99,0,1,0,0,1,0,1
-2,8,0,20,28,40,3,9,18,26,2,0,0,0.26,0.34,2,0,0,0,1,0,1
123,8,1,250,500,750,52,184,381,563,89,0,0,-99,-99,0,1,0,0,0,0,0
21,8,11,117,201,254,44,119,222,334,82,0,5,0.86,0.88,1,0,0,0,1,0,1
1,8,0,32,52,82,9,28,42,56,0,0,0,0.1,0.17,0,0,0,0,1,0,1
1,12,0,1,1,2,0,1,1,1,0,0,0,0.78,0.78,0,0,0,0,1,0,0
1,8,0,2,3,4,0,1,1,3,0,0,0,0.14,0.14,0,0,0,1,1,0,1
2,8,0,4,5,9,3,8,17,34,1,0,0,0.99,0.86,0,0,0,0,1,0,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0.24,0.14,0,0,0,0,1,0,1
0,4,0,259,451,511,1,4,10,11,18,0,4,0.79,0.66,0,0,0,1,1,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,1
0,2,0,2,2,2,0,0,0,0,0,0,0,0,0.01,0,1,0,0,1,0,0
-2,8,0,9,9,12,0,0,3,10,2,0,0,0.81,0.82,2,0,0,0,1,0,1
1,9,0,3,7,8,4,6,13,15,5,0,0,0.86,0.84,0,0,0,0,1,0,1
20,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
19476,8,0,0,0,0,2,10,12,16,3,0,0,-99,0,0,0,0,0,1,0,0
609,8,158,720,1368,1872,309,703,1339,2058,293,0,0,0.98,0.98,0,0,0,0,1,0,0
4,2,0,42,74,90,12,22,41,69,18,0,0,0.09,0.37,0,0,0,0,1,0,1
1,2,0,3,5,7,2,4,7,9,0,0,0,0.91,0.94,0,0,0,0,1,0,1
0,2,0,6,6,12,2,4,4,5,1,0,6,1,0.99,0,0,0,0,1,0,1
125,52,0,0,0,0,6,11,28,46,25,0,0,0.93,0.96,0,1,0,0,1,0,0
13,0,0,92,174,258,10,63,128,179,0,0,0,0.93,0.86,0,0,0,0,0,0,1
8,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,1,1,0,0
1,8,0,8,8,8,0,0,5,11,0,0,0,0,0,0,0,0,0,1,0,1
8,2,0,0,0,0,0,0,0,0,1,0,0,0.96,0.88,0,1,0,0,1,0,0
5,8,20,0,24,24,5,19,34,43,0,0,0,1,1,0,0,0,0,1,0,0
20,2,0,0,40,80,2,10,29,35,0,0,0,1,0.99,0,0,0,0,1,0,0
72,8,0,0,0,0,1,8,23,55,3,0,0,0.3,0.3,0,0,0,1,1,0,0
3,8,0,12,24,30,3,5,15,27,0,0,0,0.99,0.97,0,0,0,0,1,0,1
2,8,0,0,0,0,0,0,0,0,0,0,0,0.96,0.97,0,0,0,0,1,0,0
0,8,0,6,7,8,6,8,9,13,0,0,0,0.96,0.96,0,0,0,0,1,0,1
16,8,0,0,20,20,3,8,16,24,0,0,0,0.78,0.86,0,0,0,0,1,0,0
12,0,0,45,81,117,15,43,73,98,5,0,0,0,0,0,0,0,0,0,0,1
0,2,0,4,8,12,2,6,10,11,0,0,0,0.78,0.86,0,0,0,0,1,0,1
56,2,0,0,0,0,3,4,4,7,0,0,0,0.95,0.97,0,1,0,0,1,0,0
78,4,17,2,2,2,3,8,9,9,7,0,0,0.24,0.14,0,1,0,0,1,0,0
165,2,53,277,549,815,116,341,419,425,147,0,0,0.78,0.86,0,0,0,0,1,0,0
0,12,0,4,6,8,1,3,5,7,0,0,0,0.78,0.78,0,0,0,0,1,0,1
4,2,0,0,5,5,0,0,0,0,0,0,0,0.92,0.95,0,1,0,0,1,0,0
6,8,0,35,70,105,15,27,29,29,0,0,0,1,1,0,0,0,0,1,0,1
0,8,0,16,22,29,4,16,26,36,1,0,0,0.7,0.73,0,0,0,0,1,0,1
0,8,0,1,1,1,1,1,1,2,1,0,0,0.96,0.97,0,0,0,1,1,0,1
3,9,0,0,0,0,0,0,2,3,0,0,0,0.99,0.99,0,0,0,0,1,0,0
7,8,0,80,124,160,17,52,97,136,14,0,4,0.61,0.57,0,0,0,1,1,0,1
0,2,0,27,47,62,0,0,0,0,0,0,0,0.8,0.82,0,0,0,1,1,0,1
89,9,0,25,79,124,18,48,102,149,11,0,0,0.86,0.84,0,0,0,0,1,0,1
3,2,0,6,18,24,4,11,16,26,1,0,0,0.98,0.99,0,0,0,0,1,0,1
67,0,0,0,12,32,15,41,87,133,8,0,0,-99,0,2,0,0,0,0,0,1
9,8,0,16,48,48,7,27,41,59,2,0,0,0.93,0.95,0,0,0,0,1,0,1
13,8,0,0,0,0,0,1,1,1,1,0,0,0.99,0.99,0,0,0,0,1,0,0
4,2,0,5,10,14,30,58,77,81,0,0,0,1,1,0,0,0,0,1,0,1
5,9,0,0,2,3,0,2,4,7,0,0,0,0.91,0.77,0,0,0,0,1,0,1
9,9,1,7,14,28,12,19,34,41,4,0,0,0.95,0.89,0,0,0,0,1,0,1
152,8,26,251,315,411,54,143,279,480,71,0,0,0.99,0.99,0,0,0,0,1,0,0
594,8,0,1200,1200,1200,0,0,3,3,2,0,0,0.62,0.8,0,0,0,0,1,0,1
0,12,0,2,4,5,0,1,2,3,0,0,0,0.78,0.78,0,0,0,1,1,0,1
1,14,0,8,8,8,0,0,4,8,0,0,1,0.89,0.9,0,0,0,0,1,0,1
0,9,0,11,16,21,1,3,8,10,0,0,0,0.43,0.45,0,0,0,0,1,0,1
5,2,16,16,48,80,8,25,44,65,0,0,0,0.82,0.87,0,0,0,0,1,0,0
2,8,0,1,3,4,0,2,2,6,0,0,0,0.78,0.86,0,0,0,1,1,0,1
2,8,0,1,2,4,1,3,6,8,1,0,0,0.87,0.9,0,0,0,0,1,0,1
1134,2,400,2085,3750,5490,619,1914,3398,5094,528,0,0,0.96,0.98,0,0,0,0,1,0,0
21,2,20,40,60,60,10,23,35,60,5,0,0,0.93,0.85,0,0,0,0,1,0,0
2,9,0,8,12,20,2,6,9,13,0,0,0,0.99,0.98,0,0,0,1,1,0,1
61,2,0,90,90,90,11,23,29,30,3,0,0,0.75,0.83,0,1,0,0,1,0,0
234,8,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,1,0,0
7,2,0,12,29,38,4,15,24,39,0,0,0,0.85,0.89,0,0,0,1,1,0,1
0,2,0,2,2,2,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,1
7,8,0,10,20,30,4,9,25,32,6,0,0,0.99,0.99,0,0,0,0,1,0,1
13,9,0,0,0,0,1,2,3,4,0,0,0,0.91,0.77,0,1,0,1,1,0,0
-2,2,0,12,12,18,4,4,4,4,0,0,0,1,1,2,0,0,0,1,0,1
0,2,0,58,110,166,1,2,2,2,0,0,0,0.62,0.62,4,0,0,0,1,0,1
14,9,0,0,0,0,0,0,1,1,0,0,0,0.86,0.84,0,0,0,0,1,0,0
0,8,2,15,25,25,1,2,11,17,2,0,2,0.37,0.38,0,0,0,0,1,0,1
-1,8,1,15,15,15,1,7,30,35,8,0,0,0.33,0.57,2,0,0,0,1,0,1
1847,4,594,0,1709,3418,356,933,1491,2309,219,0,0,0.97,0.96,0,0,0,0,1,0,0
13,12,0,43,98,143,9,38,73,114,24,0,0,1,0.99,0,0,0,0,1,0,1
2,8,0,52,73,94,7,20,47,79,22,0,0,0.83,0.86,0,0,0,0,1,0,1
8,12,0,0,0,0,0,1,2,3,2,0,0,0.86,0.94,0,0,0,0,1,0,0
73,8,17,70,160,250,35,100,198,300,53,0,0,0.99,0.99,0,0,0,0,1,0,0
926,8,633,2160,4620,7200,896,3278,6334,8874,403,0,0,0.97,0.96,0,0,0,0,1,0,0
3,8,3,9,19,31,1,12,19,24,0,0,0,0.81,0.82,0,0,0,0,1,0,1
92,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.82,0,0,0,0,1,0,0
1,3,0,2,3,4,0,1,2,3,0,0,0,0.98,0.98,0,0,0,0,1,0,1
1,2,0,1,2,2,0,2,2,2,0,0,0,0.42,0.36,0,0,0,0,1,0,1
10,4,0,11,22,22,2,8,10,17,0,0,0,0.68,0.66,0,0,0,0,1,0,0
7,2,0,0,0,0,0,0,1,3,0,0,0,0.99,0.99,0,0,0,0,1,0,0
153,4,58,1263,2175,3087,231,809,1157,1159,140,0,36,0.63,0.72,3,0,0,0,1,0,1
3,2,22,40,100,160,12,33,77,122,0,0,0,0.92,0.95,0,0,0,0,1,0,1
0,2,0,5,7,7,0,0,0,0,0,0,0,0.63,0.72,0,1,0,0,1,0,0
-14,52,0,0,0,0,10,23,37,51,1,0,0,0.87,0.88,14,1,0,1,0,0,1
281,8,0,0,0,0,3,11,29,48,3,0,0,0.97,0.95,0,0,0,0,1,0,0
3,8,0,1,1,2,0,0,3,4,0,0,0,0.98,0.95,0,0,0,0,1,0,0
0,2,0,168,248,266,0,0,0,0,0,0,0,0.24,0.31,0,1,0,1,1,0,1
0,2,0,21,34,40,0,1,2,2,0,0,0,0.13,0.09,0,0,0,0,1,0,1
0,2,0,36,60,67,0,0,0,0,0,0,1,0.71,0.75,0,1,0,1,1,0,1
0,2,0,30,30,30,1,1,1,1,0,0,0,0.24,0.28,0,1,0,0,1,0,1
-19,6,22,66,132,176,24,76,145,216,22,0,0,0.78,0.78,19,0,0,0,1,0,1
0,8,0,1,1,1,0,0,0,1,0,0,0,0.62,0.62,0,0,0,0,1,0,1
0,8,0,1,2,2,1,1,2,2,0,0,0,0.8,0.82,0,0,0,0,1,0,1
4,2,0,0,0,1,0,1,2,2,0,0,0,0.99,0.97,0,0,0,0,1,0,0
8,12,0,96,112,176,5,27,99,139,12,0,0,0.78,0.78,0,0,0,0,1,0,1
-1,8,0,14,19,24,43,47,58,74,2,0,0,0.95,0.96,1,0,0,0,1,0,1
156,8,0,0,0,150,18,51,109,189,25,0,0,0.44,0.23,0,0,0,1,1,0,1
32,8,0,0,0,0,0,0,0,0,0,0,0,0.73,0.73,0,1,0,0,1,0,0
10,8,0,0,0,0,0,0,0,0,1,0,0,0.32,0.22,0,0,0,1,1,0,0
2,8,4,6,12,18,2,9,18,22,0,0,0,0.78,0.83,0,0,0,0,1,0,0
242,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,8,0,17,17,22,0,3,8,16,0,0,0,0.46,0.45,0,0,0,0,1,0,1
189,8,11,89,278,492,93,270,566,807,65,0,0,0.31,0.41,0,0,0,0,1,0,0
134,2,0,0,0,0,9,26,71,97,16,0,0,0.93,0.96,0,0,0,0,1,0,0
1,12,0,29,53,78,9,26,48,59,0,0,0,0.83,0.86,0,0,0,0,1,0,1
634,2,42,2304,4176,6192,483,1778,3605,5097,537,0,0,0.98,0.99,0,0,0,0,1,0,0
0,3,1,3,5,8,1,3,5,6,0,0,0,0.89,0.9,0,0,0,0,1,0,0
0,2,0,12,12,12,6,11,21,37,2,0,0,0.99,0.93,0,0,0,0,1,0,1
0,9,0,2,3,4,0,1,2,2,0,0,0,0.68,0.66,0,0,0,0,1,0,1
3,2,0,0,0,1,0,0,1,2,0,0,0,0.99,0.96,0,0,0,0,1,0,0
1,8,0,2,3,4,2,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1
8,2,0,0,0,0,0,0,0,0,1,0,0,0.76,0.77,0,0,0,1,1,0,0
1,9,0,8,8,8,1,1,6,14,0,0,2,0.68,0.66,0,0,0,0,1,0,1
0,0,0,2,4,6,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,1
12,8,1,48,96,144,15,43,70,95,1,0,0,0.5,0.5,0,0,0,0,1,0,1
2,8,0,8,12,18,5,7,10,20,1,0,0,0.84,0.82,0,0,0,0,1,0,1
10,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
177,2,0,0,0,0,0,6,9,10,23,0,0,0.9,0.94,0,0,0,0,1,0,0
96,2,3,20,40,80,6,13,17,17,30,0,0,0.99,0.93,0,1,0,1,1,0,0
192,8,399,1888,3232,4464,551,1544,3007,4583,888,0,168,0.71,0.7,20,0,0,0,1,0,1
-3,9,7,10,29,45,9,23,42,48,6,0,0,0.9,0.82,3,0,0,0,1,0,1
4,9,0,0,0,0,0,0,1,1,3,0,0,0.68,0.66,0,0,0,1,1,0,0
3,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,1,0,0,1,0,0
9,8,0,6,14,22,4,7,16,22,4,0,0,0.98,0.94,0,0,0,0,1,0,0
0,8,0,4,8,8,0,2,4,4,0,0,0,0.9,0.9,0,0,0,0,1,0,1
0,8,1,2,3,4,0,3,5,7,0,0,0,0.8,0.83,0,0,0,0,1,0,0
15,4,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0
100,2,2,108,193,295,48,114,221,330,47,0,0,0.98,0.98,0,0,0,1,1,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0.97,0.92,0,0,0,0,1,0,0
2,2,0,24,44,64,1,5,7,7,2,0,0,0.98,0.98,0,1,0,1,1,0,1
12,2,0,5,10,20,4,20,28,29,2,0,0,0.84,0.84,0,0,0,0,1,0,1
8,2,0,0,0,0,0,0,0,1,0,0,0,0.53,0.54,0,1,0,1,1,0,0
4,8,0,0,0,0,0,0,1,1,0,0,0,0.42,0.36,0,1,0,0,1,0,0
44,2,52,90,210,360,50,105,176,220,46,0,0,0.1,0.05,0,1,0,1,1,0,1
24,13,0,225,300,360,34,72,153,304,5,0,22,0,0,0,0,0,1,1,0,1
8,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
1,8,0,3,3,3,1,7,10,13,0,0,0,0.8,0.82,0,0,0,0,1,0,0
544,8,77,168,784,1036,75,307,651,1070,164,0,0,0.94,0.89,0,0,0,0,1,0,0
16,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
14,9,0,0,0,0,0,0,0,0,0,0,0,0.86,0.84,0,1,0,0,1,0,0
66,10,362,1638,3138,4638,509,1708,3024,4047,247,0,0,0.37,0.6,28,0,0,0,1,0,1
904,2,2,15343,25057,35383,2647,7433,14453,14459,2350,1,0,0.54,0.65,76,1,0,1,1,0,1
250,2,0,160,320,640,61,135,269,421,0,0,0,0.68,0.64,0,0,0,0,1,0,1
3,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
2,2,0,10,25,40,6,19,29,43,0,0,0,0.98,0.98,0,0,0,0,1,0,1
7,8,0,0,0,0,0,3,5,5,0,0,0,0.99,0.95,0,0,0,0,1,0,0
2,8,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
345,2,0,400,800,1300,285,547,995,1770,137,0,0,0.92,0.92,0,0,0,0,1,0,0
10,8,0,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,1,0,0
0,5,0,16,16,16,0,0,0,0,0,0,0,0.68,0.69,0,1,0,1,1,0,1
3,8,0,3,3,3,7,15,28,45,0,0,0,0.98,0.97,0,0,0,0,1,0,1
0,9,1,2,2,2,1,2,3,3,0,0,0,0.68,0.66,0,0,0,0,1,0,1
-1,8,0,5,7,8,1,3,4,5,1,0,0,0.85,0.56,1,0,0,1,1,0,1
0,8,0,2,2,2,0,0,1,2,1,0,0,0.71,0.75,0,0,0,0,1,0,1
0,8,0,60,60,90,17,33,53,55,10,0,0,0.45,0.38,0,1,0,0,1,0,1
60,2,0,0,0,0,0,0,0,0,1,0,0,0.9,0.86,0,1,0,0,1,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,0,0,0,1,0,0
6,4,0,120,120,120,4,5,5,5,1,0,0,0.57,0.69,0,1,0,0,1,0,1
5,2,0,0,2,2,0,0,0,0,1,0,0,0.49,0.62,0,1,0,0,1,0,1
0,8,0,5,6,6,0,0,0,0,0,0,1,0.42,0.36,0,1,0,0,1,0,0
0,2,0,233,313,313,0,0,0,0,16,0,0,0.44,0.62,0,0,0,0,1,0,1
0,5,0,12,12,12,0,0,0,0,0,0,0,0.68,0.69,0,1,0,1,1,0,1
4,8,0,40,64,88,7,25,44,65,0,0,16,0.86,0.88,0,0,0,0,1,0,1
0,9,0,2,2,2,0,0,0,0,2,0,0,0.86,0.84,0,0,0,0,1,0,0
9,2,0,14,28,42,3,10,18,25,0,0,0,0.85,0.92,0,0,0,0,1,0,0
22,8,0,0,5,10,1,6,22,35,4,0,0,0.05,0.12,0,0,0,1,1,0,0
365,4,0,780,1175,1570,98,384,618,948,216,0,0,0.97,0.96,0,0,0,0,1,0,0
3209,2,0,4000,6000,10000,921,3069,5794,8698,836,0,0,0.98,0.97,0,0,0,0,1,0,0
6398,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.69,0,0,0,1,1,0,0
-2,6,0,38,38,38,6,35,72,100,4,0,0,0.78,0.78,2,0,0,0,1,0,1
-17,6,29,83,112,141,11,91,212,268,39,0,0,0.78,0.78,17,0,0,0,1,0,1
8,8,0,4,12,16,0,3,11,15,1,0,0,0.99,0.99,0,0,0,0,1,0,0
1,8,1,14,26,38,6,12,19,26,2,0,0,0.73,0.52,0,0,0,0,1,0,1
3,2,0,24,48,72,11,28,44,67,0,0,0,0.98,0.97,0,0,0,0,1,0,1
112,2,15,400,600,800,156,498,860,1092,64,0,0,0.67,0.79,0,0,0,0,1,0,1
0,2,4,3,5,5,1,4,6,7,0,0,0,0.3,0.16,0,1,0,1,0,0,1
-21,8,0,36,36,36,0,0,0,16,0,0,0,0.84,0.89,21,0,0,1,1,0,1
3306,8,0,0,0,0,0,3,9,9,0,0,0,0.98,0.99,0,0,0,0,1,0,0
31,8,0,0,0,0,0,1,2,2,1,0,0,0.97,0.95,0,1,0,0,1,0,0
1,8,0,1,2,3,0,1,1,1,0,0,0,0.8,0.82,0,0,0,0,1,0,1
28,2,17,183,339,495,29,109,218,319,22,0,12,0.68,0.64,0,0,0,1,1,0,1
1,8,0,4,8,8,0,2,5,5,0,0,0,0.76,0.77,0,0,0,0,1,0,1
11,8,0,0,0,0,2,2,8,14,0,0,0,0.99,0.99,0,0,0,0,1,0,0
16,10,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
3,2,0,0,0,10,3,3,3,3,0,0,0,0.99,0.98,0,0,0,0,1,0,1
0,4,0,2,4,5,2,2,2,2,0,0,0,0.68,0.66,0,0,0,0,1,0,1
12,2,0,8,20,32,10,20,33,47,2,0,0,0.65,0.74,0,0,0,0,1,0,1
0,2,0,1,1,1,2,2,3,3,0,0,0,0.91,0.86,0,1,0,0,1,0,1
1,8,0,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
15,8,4,816,1356,1856,223,626,1054,1426,197,0,0,0.95,0.97,13,0,0,0,1,0,1
